Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,BNB-USD_Open,BNB-USD_High,BNB-USD_Low,BNB-USD_Close,BNB-USD_Volume,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_Volume,XRP-USD_Open,XRP-USD_High,XRP-USD_Low,XRP-USD_Close,XRP-USD_Volume,ADA-USD_Open,ADA-USD_High,ADA-USD_Low,ADA-USD_Close,ADA-USD_Volume,DOGE-USD_Open,DOGE-USD_High,DOGE-USD_Low,DOGE-USD_Close,DOGE-USD_Volume,USDT-USD_Open,USDT-USD_High,USDT-USD_Low,USDT-USD_Close,USDT-USD_Volume,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,SHIB-USD_Open,SHIB-USD_High,SHIB-USD_Low,SHIB-USD_Close,SHIB-USD_Volume,TRX-USD_Open,TRX-USD_High,TRX-USD_Low,TRX-USD_Close,TRX-USD_Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD
2024-02-18,51661.96875,52356.96484375,51233.70703125,52122.546875,17595377311,2786.709716796875,2892.843505859375,2767.9130859375,2878.998046875,23355830478,352.9129943847656,358.00885009765625,349.6799621582031,349.6799621582031,959954204,108.98760223388672,114.00138092041016,107.60671997070312,112.17467498779297,1516321334,0.5498849749565125,0.5621960163116455,0.5479859709739685,0.5569030046463013,689299497,0.6086390018463135,0.6374850273132324,0.6086390018463135,0.6187340021133423,682968263,0.0835919976234436,0.08569999784231186,0.08301699906587601,0.08516599982976913,300251530,1.0003349781036377,1.0005160570144653,0.9997469782829285,1.000236988067627,49507723529,69.99020385742188,71.278076171875,69.88116455078125,70.7302474975586,250736447,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,136068444,0.13589900732040405,0.13606199622154236,0.13480700552463531,0.13518600165843964,234406233
2024-02-19,52134.8125,52483.32421875,51711.8203125,51779.14453125,21362184346,2881.296875,2983.37060546875,2860.263671875,2943.57470703125,15163110589,349.67828369140625,355.6981201171875,349.623779296875,351.8070983886719,1290009052,112.17882537841797,114.71797943115234,111.08141326904297,111.4853286743164,1898655220,0.5569210052490234,0.567300021648407,0.5550829768180847,0.5625969767570496,1108245167,0.6187689900398254,0.6364780068397522,0.617451012134552,0.6310629844665527,623936416,0.0851690024137497,0.09053599834442139,0.08512099832296371,0.08947700262069702,663450017,1.0002059936523438,1.0003559589385986,0.9993849992752075,1.0001020431518555,49248059896,70.73890686035156,71.67140197753906,70.58426666259766,71.31204223632812,294953659,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,182834828,0.13519099354743958,0.1367660015821457,0.13515600562095642,0.1363680064678192,276812945
2024-02-20,51777.7265625,52945.05078125,50792.3125,52284.875,33353758256,2944.1064453125,3031.5244140625,2879.9033203125,3013.503662109375,20341598470,351.8079528808594,360.3736267089844,346.0740051269531,354.8639221191406,1489888631,111.48344421386719,112.0367431640625,104.89022827148438,108.45964050292969,2656976089,0.5625900030136108,0.5744640231132507,0.5465720295906067,0.5629220008850098,1777533547,0.631060004234314,0.6390209794044495,0.6004310250282288,0.6221650242805481,820804617,0.08947400003671646,0.09120800346136093,0.08356799930334091,0.08614300191402435,801458657,0.9999970197677612,1.0003160238265991,0.9991940259933472,1.0001699924468994,66817806001,71.31291198730469,71.42372131347656,68.31145477294922,69.65516662597656,391121481,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,245124567,0.1363680064678192,0.13997499644756317,0.13598300516605377,0.13927499949932098,398791346
2024-02-21,52273.53515625,52368.81640625,50671.7578125,51839.1796875,28624907020,3015.6533203125,3017.1904296875,2875.41845703125,2970.35546875,18897136867,354.8638610839844,379.0655212402344,351.4012451171875,378.5373229980469,2264483250,108.45266723632812,108.45266723632812,100.41201782226562,105.1252212524414,2246861647,0.5628790259361267,0.5628790259361267,0.5344229936599731,0.5490040183067322,1336498049,0.6220899820327759,0.6226670145988464,0.5773760080337524,0.5984579920768738,559139405,0.08614800125360489,0.08622200042009354,0.08217299729585648,0.08461499959230423,435393890,1.000169038772583,1.0003260374069214,0.9993020296096802,1.0000139474868774,59273333052,69.6536636352539,69.66280364990234,67.50300598144531,68.93756103515625,295704432,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,194058533,0.139274001121521,0.1404159963130951,0.13865600526332855,0.1397320032119751,432026952
2024-02-22,51854.64453125,52009.61328125,50926.29296875,51304.97265625,25413900611,2969.599853515625,3030.666015625,2907.109375,2971.00732421875,18058908246,378.7139587402344,386.5940856933594,374.3027038574219,382.009765625,2002118598,105.12030792236328,106.99540710449219,101.64240264892578,101.66979217529297,1830636004,0.5490019917488098,0.550961971282959,0.5378000140190125,0.540913999080658,1169167859,0.5984799861907959,0.6068919897079468,0.5822240114212036,0.5859019756317139,507615418,0.08460500091314316,0.08540699630975723,0.0831649973988533,0.0840890035033226,362895383,1.0001189708709717,1.0002219676971436,0.9990599751472473,0.9993600249290466,55760174038,68.93953704833984,69.63172912597656,67.98335266113281,68.76451873779297,311236598,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,149342889,0.13973599672317505,0.1401199996471405,0.1386529952287674,0.13892999291419983,317088280
2024-02-23,51283.90625,51497.93359375,50561.77734375,50731.94921875,21427078270,2970.1396484375,2991.32958984375,2906.583740234375,2921.658203125,12822717059,381.9831237792969,385.45794677734375,369.40008544921875,375.319091796875,1755398357,101.67462158203125,103.02283477783203,98.9583511352539,99.95469665527344,1483285120,0.5408729910850525,0.5432940125465393,0.5267099738121033,0.5345339775085449,1098846027,0.5858209729194641,0.5940210223197937,0.570497989654541,0.5832419991493225,459892758,0.08408299833536148,0.08548299968242645,0.08303599804639816,0.08443400263786316,400189069,0.9995890259742737,1.0001130104064941,0.9992619752883911,0.9998980164527893,49400677249,68.7635498046875,69.06391906738281,67.72360229492188,68.82816314697266,256867051,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,142252134,0.13892899453639984,0.13923899829387665,0.13767899572849274,0.13818900287151337,268932312
2024-02-24,50736.37109375,51684.1953125,50585.4453125,51571.1015625,15174077879,2921.962890625,3003.195068359375,2907.70068359375,2992.385986328125,10701688842,375.3238220214844,383.0736999511719,371.9991455078125,381.7427978515625,1088410661,99.95437622070312,104.64539337158203,98.585205078125,104.1335220336914,1083637514,0.5345360040664673,0.5477070212364197,0.5319110155105591,0.545117974281311,706533507,0.5831609964370728,0.5989239811897278,0.5711889863014221,0.5966960191726685,388866047,0.08444800227880478,0.08631999790668488,0.08395499736070633,0.08615600317716599,326082311,0.9998909831047058,1.000311017036438,0.9994270205497742,1.000059962272644,33883854964,68.8262710571289,70.6188735961914,68.71939086914062,70.3870620727539,241694583,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,122496844,0.13818900287151337,0.13829900324344635,0.13700999319553375,0.1374479979276657,211694410
2024-02-25,51565.21484375,51950.02734375,51306.171875,51733.23828125,15413239245,2992.36669921875,3117.428955078125,2984.39306640625,3112.697265625,14620450464,381.74261474609375,390.4501037597656,378.1285705566406,388.5517272949219,1324081579,104.1326675415039,104.32994079589844,102.17102813720703,103.4534912109375,909662462,0.5451139807701111,0.5483999848365784,0.5423460006713867,0.5424249768257141,702442509,0.5967050194740295,0.5997750163078308,0.5814059972763062,0.5913789868354797,340380261,0.08615700155496597,0.08675900101661682,0.08546099811792374,0.08609899878501892,290853292,0.9999390244483948,1.000525951385498,0.9995179772377014,0.9999039769172668,36679935803,70.38663482666016,70.55437469482422,69.80223846435547,70.08211517333984,225632198,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,116491031,0.1374479979276657,0.13793499767780304,0.13725100457668304,0.13761800527572632,190733975
2024-02-26,51730.5390625,54938.17578125,50931.03125,54522.40234375,34074411896,3112.529052734375,3197.375,3037.95458984375,3178.99365234375,17504464351,388.5350036621094,404.4400939941406,382.2568664550781,401.6438903808594,2011146388,103.4507064819336,110.58035278320312,100.4552001953125,109.91853332519531,2334408023,0.5424360036849976,0.5524439811706543,0.5292329788208008,0.5514050126075745,1154518101,0.5913609862327576,0.6216980218887329,0.5752559900283813,0.6197360157966614,587054943,0.08609800040721893,0.09002400189638138,0.08429200202226639,0.08938899636268616,523738048,1.0000139474868774,1.0009959936141968,0.9995369911193848,1.0007179975509644,62980327478,70.08729553222656,72.91568756103516,69.228515625,71.9378890991211,389106739,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,258655018,0.13761700689792633,0.14007599651813507,0.13740499317646027,0.13991999626159668,300182189
2024-02-27,54519.36328125,57537.83984375,54484.19921875,57085.37109375,49756832031,3178.405029296875,3287.9580078125,3167.83056640625,3244.519287109375,21090315368,401.6438903808594,403.74005126953125,390.9178771972656,394.9956359863281,1750697179,109.91878509521484,112.2047119140625,105.89693450927734,108.3880844116211,2723995106,0.5514050126075745,0.5960649847984314,0.5481699705123901,0.5862579941749573,2360919082,0.6197460293769836,0.6289939880371094,0.6112080216407776,0.6242160201072693,746587622,0.08938799798488617,0.09995699673891068,0.08863700181245804,0.09767100214958191,1806722811,1.000730037689209,1.0011969804763794,0.999351978302002,1.0003540515899658,81780866102,71.94554138183594,76.28779602050781,71.94554138183594,74.03375244140625,641863534,9.999999747378752e-06,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,804474979,0.1399189978837967,0.1437550038099289,0.13979999721050262,0.1428849995136261,433238586
2024-02-28,57071.09765625,63913.1328125,56738.42578125,62504.7890625,83239156760,3243.893310546875,3485.450927734375,3201.575927734375,3385.703857421875,32885894265,394.95172119140625,427.04681396484375,394.66107177734375,415.7716064453125,2323818531,108.39923858642578,118.05220031738281,107.46087646484375,118.05220031738281,5029492553,0.586251974105835,0.6052049994468689,0.5436879992485046,0.5758110284805298,3080912384,0.6241959929466248,0.6580229997634888,0.603052020072937,0.6310589909553528,1200627089,0.09767299890518188,0.12111599743366241,0.09460700303316116,0.1165819987654686,3843947641,1.0004889965057373,1.0015759468078613,0.999023973941803,1.001060962677002,128007189181,74.02571868896484,77.84503173828125,71.7627182006836,74.59254455566406,768473291,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.2000000424450263e-05,1202848980,0.14288300275802612,0.14412599802017212,0.14103899896144867,0.14223399758338928,535931021
2024-02-29,62499.18359375,63585.64453125,60498.73046875,61198.3828125,65496611844,3386.802734375,3518.96923828125,3303.9052734375,3341.919677734375,28469171094,415.5836181640625,419.7790222167969,392.3798828125,399.7787170410156,2058367303,118.2387466430664,134.4656982421875,117.66751861572266,125.71151733398438,6950123902,0.5757840275764465,0.6243829727172852,0.5691540241241455,0.5863249897956848,3647028817,0.6308599710464478,0.7052800059318542,0.6257200241088867,0.655646026134491,1639531217,0.11644700169563293,0.13440899550914764,0.11181599646806717,0.11718499660491943,4799960277,1.001134991645813,1.0012340545654297,0.9989709854125977,1.0004019737243652,111968615893,74.58062744140625,84.81261444091797,74.12446594238281,79.9408950805664,1042945490,1.2000000424450263e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.2999999853491317e-05,2084723199,0.14222900569438934,0.14367100596427917,0.14039300382137299,0.1405780017375946,449732034
2024-03-01,61168.0625,63155.1015625,60802.52734375,62440.6328125,40186368423,3341.9658203125,3452.626220703125,3341.85107421875,3435.053955078125,16880101987,399.67242431640625,408.55279541015625,399.4783020019531,407.8107604980469,1527194519,125.63670349121094,137.60186767578125,125.63670349121094,129.9904022216797,4743077738,0.5862429738044739,0.6031879782676697,0.5840060114860535,0.6018900275230408,1739419651,0.6554409861564636,0.7190809845924377,0.6545929908752441,0.7190809845924377,935379844,0.11716700345277786,0.1452610045671463,0.11716700345277786,0.13955700397491455,3758449851,1.0003880262374878,1.0014209747314453,0.9996070265769958,1.0006779432296753,76389482142,79.91729736328125,86.05924987792969,79.91729736328125,85.08411407470703,656274472,1.2999999853491317e-05,1.700000029813964e-05,1.2000000424450263e-05,1.700000029813964e-05,2167149192,0.14058199524879456,0.1416260004043579,0.14044499397277832,0.14159899950027466,327944052
2024-03-02,62431.65234375,62458.69921875,61657.2890625,62029.84765625,23888473685,3436.1591796875,3459.747314453125,3398.89892578125,3422.0498046875,12024340617,407.8048400878906,414.84515380859375,406.5416564941406,410.9858703613281,1520439801,129.98231506347656,131.45486450195312,127.6808853149414,129.70018005371094,2741772676,0.601917028427124,0.6495140194892883,0.6007769703865051,0.64485102891922,2956033334,0.7190340161323547,0.7613030076026917,0.7188779711723328,0.7409279942512512,1245213176,0.13961400091648102,0.15006400644779205,0.13692699372768402,0.14212100207805634,3588994520,1.0007840394973755,1.0014469623565674,0.9999250173568726,1.0006059408187866,67653795192,85.05973052978516,94.47052001953125,84.58365631103516,94.41902923583984,1040122066,1.700000029813964e-05,2.300000051036477e-05,1.700000029813964e-05,2.300000051036477e-05,6380624893,0.14160700142383575,0.14179199934005737,0.14031699299812317,0.14128099381923676,305096358
2024-03-03,62031.578125,63230.2109375,61435.0234375,63167.37109375,26253811450,3422.875244140625,3491.16845703125,3372.214111328125,3490.99365234375,13643324467,410.9778137207031,416.6257019042969,405.0853271484375,414.3810729980469,1810575392,129.7933807373047,132.062744140625,125.76932525634766,130.45086669921875,2875614168,0.6448460221290588,0.6448460221290588,0.6024699807167053,0.6270719766616821,2060336711,0.7410719990730286,0.7416639924049377,0.7019559741020203,0.7282379865646362,907825948,0.1421310007572174,0.15575900673866272,0.12984000146389008,0.15383599698543549,4012808483,1.0006380081176758,1.0010579824447632,0.9998630285263062,1.0004509687423706,70762304723,94.42616271972656,94.52516174316406,87.49765014648438,90.66835021972656,707371775,2.300000051036477e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.300000051036477e-05,3518721114,0.14128099381923676,0.14130400121212006,0.1400109976530075,0.14068900048732758,312512282
2024-03-04,63137.00390625,68537.03125,62386.51953125,68330.4140625,70670471105,3489.340087890625,3641.459228515625,3446.017578125,3630.433837890625,26772963830,414.4140319824219,423.8005676269531,411.4765319824219,419.0354309082031,2111212949,130.42323303222656,134.87417602539062,127.79814147949219,133.194580078125,4429758300,0.6271679997444153,0.6641809940338135,0.6216049790382385,0.6501330137252808,3629204334,0.7281789779663086,0.796567976474762,0.7259200215339661,0.7712939977645874,1639201127,0.15394100546836853,0.18430699408054352,0.14878100156784058,0.1829099953174591,6348241494,1.000465989112854,1.002100944519043,0.9996619820594788,1.001291036605835,123818816561,90.67282104492188,92.42456817626953,87.78443908691406,88.93545532226562,830931633,2.300000051036477e-05,3.600000127335079e-05,2.2000000171829015e-05,3.600000127335079e-05,8961816372,0.14069299399852753,0.14127899706363678,0.13966800272464752,0.14041799306869507,489746585
2024-03-05,68341.0546875,69170.625,59323.91015625,63801.19921875,102802940877,3631.928955078125,3828.15966796875,3224.119384765625,3554.964599609375,47706899137,419.0164489746094,427.0828857421875,363.22064208984375,394.6617431640625,3319029162,133.15936279296875,142.65093994140625,109.53875732421875,125.70671081542969,8980294607,0.649815022945404,0.6685100197792053,0.5502349734306335,0.5929009914398193,5014326043,0.7712979912757874,0.7806950211524963,0.5958080291748047,0.6934900283813477,2145482141,0.18280400335788727,0.2054390013217926,0.1301030069589615,0.15393699705600739,9368269377,1.0012880563735962,1.0021330118179321,0.9986519813537598,1.0013079643249512,189867087465,88.94632720947266,91.83197021484375,74.43440246582031,82.04119873046875,1367572503,3.600000127335079e-05,4.5000000682193786e-05,2.5999999706982635e-05,3.600000127335079e-05,16015113016,0.14041399955749512,0.14057199656963348,0.13505800068378448,0.1360819935798645,712988515
2024-03-06,63776.05078125,67637.9296875,62848.671875,66106.8046875,68750229073,3554.06787109375,3901.434326171875,3502.802490234375,3819.226318359375,34938642613,394.6649475097656,433.4255065917969,386.2295227050781,429.011962890625,3281109608,125.69921112060547,134.8106231689453,120.31733703613281,130.7420196533203,5146680159,0.5928800106048584,0.6228970289230347,0.5764439702033997,0.6122530102729797,2755184860,0.6934890151023865,0.7542889714241028,0.6679329872131348,0.7338209748268127,1221400314,0.15392500162124634,0.17743299901485443,0.14696699380874634,0.15779100358486176,4497901224,1.0011279582977295,1.0024980306625366,0.9995570182800293,1.000445008277893,128487768220,82.03903198242188,87.25851440429688,79.98624420166016,85.82997131347656,742784629,3.600000127335079e-05,3.899999865097925e-05,3.099999958067201e-05,3.300000025774352e-05,6542491091,0.1360819935798645,0.13825200498104095,0.13556300103664398,0.13776299357414246,528421791
