date_only,cryptocurrency,sentiment_daily,Close,Open,High,Low,Volume
2024-08-19,TRX,0.0,0.1431840062141418,0.135244995355606,0.1436100006103515,0.1341280043125152,668428525
2024-08-19,USDT,1.0,1.000525951385498,1.0003889799118042,1.0018160343170166,0.9997730255126952,46796006984
2024-08-19,XRP,0.0,0.5986059904098511,0.5638740062713623,0.6085090041160583,0.5623199939727783,1592288724
2024-08-20,BTC,0.5795668320773628,59012.79296875,59493.453125,61396.328125,58610.8828125,31613400008
2024-08-20,DOGE,0.0,0.1030009984970092,0.1015060022473335,0.1056189984083175,0.1012289971113205,695089222
2024-08-20,ETH,0.0,2573.10693359375,2637.306396484375,2695.913818359375,2556.74755859375,13249483464
2024-08-20,SOL,0.0,143.16773986816406,144.3468475341797,148.6486053466797,141.36070251464844,2124392770
2024-08-20,TRX,0.0,0.1617050021886825,0.1431840062141418,0.1618299931287765,0.1426890045404434,1428595804
2024-08-20,XRP,0.254059517567829,0.5944280028343201,0.598609983921051,0.6145210266113281,0.5888490080833435,1275196279
2024-08-21,BTC,0.0,61175.19140625,59014.98828125,61834.3515625,58823.4453125,32731154072
2024-08-21,ETH,0.0,2631.3955078125,2573.10888671875,2662.953369140625,2538.65771484375,12766015263
2024-08-21,SOL,0.0,142.70960998535156,142.33303833007812,144.1562957763672,139.26654052734375,1923259439
2024-08-21,TRX,1.0,0.1538680046796798,0.1617050021886825,0.1656199991703033,0.1533190011978149,1552238681
2024-08-21,USDT,0.0,1.0003060102462769,1.0000699758529663,1.001728057861328,0.9994369745254515,53113473486
2024-08-22,BNB,1.0,583.0518798828125,570.0197143554688,589.4165649414062,561.2243041992188,1998394415
2024-08-22,BTC,0.05657911608901434,60381.9140625,61168.31640625,61408.109375,59815.25390625,27625734377
2024-08-22,ETH,-1.0,2622.951416015625,2630.8642578125,2644.82373046875,2587.110595703125,10723280428
2024-08-22,SHIB,0.0,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05,172301991
2024-08-22,SOL,0.4223596994130634,143.2579345703125,142.70960998535156,144.81321716308594,140.9344024658203,1368400829
2024-08-22,TRX,1.0,0.1556510031223297,0.1538680046796798,0.1596779972314834,0.1483400017023086,1195024963
2024-08-23,ADA,-1.0,0.391535997390747,0.3765380084514618,0.3922829926013946,0.3742170035839081,360713833
2024-08-23,BTC,0.17236886307872842,64094.35546875,60380.953125,64947.0625,60372.05078125,42530509233
2024-08-23,DOGE,1.0,0.112926997244358,0.1053080037236213,0.1152390018105506,0.1053050011396408,860650259
2024-08-23,ETH,0.0,2764.447021484375,2622.916015625,2799.329833984375,2622.5810546875,16857181970
2024-08-23,SHIB,0.0,1.4999999621068127e-05,1.4000000192027072e-05,1.4999999621068127e-05,1.4000000192027072e-05,297329278
2024-08-23,SOL,0.0,153.10708618164062,143.2579345703125,153.771240234375,143.16477966308594,2560976300
2024-08-24,BNB,0.0,580.76220703125,591.8067626953125,592.7732543945312,575.83740234375,1954023736
2024-08-24,BTC,1.0,64178.9921875,64103.87109375,64513.7890625,63619.91796875,21430585163
2024-08-24,ETH,0.3307992629872987,2769.3896484375,2765.4814453125,2820.0205078125,2737.776611328125,11765811307
2024-08-24,SOL,1.0,160.73175048828125,153.10833740234375,162.16932678222656,152.15208435058594,2749419604
2024-08-25,BTC,0.0,64333.54296875,64176.3671875,64996.421875,63833.51953125,18827683555
2024-08-25,ETH,0.0,2749.15771484375,2769.09814453125,2793.012939453125,2736.0888671875,9375535539
2024-08-25,SHIB,0.0,1.4999999621068127e-05,1.5999999959603883e-05,1.5999999959603883e-05,1.4999999621068127e-05,254048713
2024-08-25,SOL,0.6866150531454492,158.90911865234375,160.73175048828125,161.94796752929688,155.50714111328125,2085078554
2024-08-26,ADA,1.0,0.3669570088386535,0.3849759995937347,0.3876760005950928,0.3669550120830536,288310031
2024-08-26,BTC,0.5078832873809508,62880.66015625,64342.2265625,64489.70703125,62849.55859375,27682040631
2024-08-26,DOGE,0.0,0.1052919998764991,0.1096990033984184,0.1102920025587081,0.1046390011906623,560759055
2024-08-26,ETH,0.0,2681.340576171875,2749.24755859375,2763.004150390625,2668.88671875,12282035835
2024-08-26,SOL,0.5972591814078784,157.23687744140625,158.9114990234375,161.91110229492188,155.88449096679688,2588808155
2024-08-26,XRP,0.2233024209502317,0.5874699950218201,0.6001859903335571,0.6021869778633118,0.5804070234298706,1118813356
2024-08-27,ADA,1.0,0.3505110144615173,0.3669520020484924,0.3724910020828247,0.3462690114974975,307613758
2024-08-27,BTC,0.0,59504.1328125,62879.70703125,63210.796875,58116.75,39103882198
2024-08-27,ETH,0.2602091437122914,2458.7265625,2681.622802734375,2700.15283203125,2401.175048828125,18028996056
2024-08-27,LTC,0.0,60.463035583496094,63.17496109008789,63.94174957275391,59.49946594238281,284396748
2024-08-27,SOL,0.20592084320797618,146.8970947265625,157.23658752441406,159.62355041503906,145.65640258789062,2783392784
2024-08-27,TRX,1.0,0.1579589992761612,0.1616069972515106,0.1629229933023452,0.1567869931459427,701159330
2024-08-27,XRP,1.0,0.5675539970397949,0.5874540209770203,0.5995519757270813,0.5579550266265869,1420370240
2024-08-28,BNB,0.0,536.816162109375,533.9758911132812,546.109375,523.7744140625,1861040561
2024-08-28,BTC,0.20494057109267172,59027.625,59507.92578125,60236.44921875,57890.67578125,40289564698
2024-08-28,DOGE,0.0,0.0996270030736923,0.0990559980273246,0.1017580032348632,0.0972919985651969,657073357
2024-08-28,ETH,0.3325068619559083,2528.41552734375,2458.90478515625,2553.820068359375,2422.293701171875,20359545410
2024-08-28,SOL,-0.008866246572898733,143.89138793945312,146.8970947265625,148.69497680664062,140.97080993652344,2932401182
2024-08-29,BTC,0.3330696043414044,59388.1796875,59027.46875,61184.08203125,58786.2265625,32224990582
2024-08-29,ETH,0.0,2528.792724609375,2528.3623046875,2595.97705078125,2507.50244140625,13946434277
2024-08-29,SOL,0.2052104183915609,140.0540313720703,143.8910675048828,147.2205810546875,138.2660675048828,2098251665
2024-08-29,TRX,0.0,0.1600040048360824,0.1582210063934326,0.1613399982452392,0.1582009941339492,435969861
2024-08-30,ADA,1.0,0.3471539914608001,0.3570489883422851,0.3615800142288208,0.338822990655899,297382538
2024-08-30,BTC,0.0,59119.4765625,59388.6015625,59896.88671875,57768.53125,32292756405
2024-08-30,DOGE,0.795774117821723,0.1020430028438568,0.1004249975085258,0.1023819968104362,0.0972749963402748,572514236
2024-08-30,ETH,0.6997621725055901,2525.822021484375,2528.732177734375,2539.915283203125,2432.83447265625,15526218255
2024-08-30,SHIB,0.0,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.4000000192027072e-05,192595385
2024-08-30,SOL,0.6831335209773275,138.09999084472656,140.0540313720703,141.01318359375,132.4513397216797,2683385690
2024-08-30,TRX,1.0,0.1599480062723159,0.1600040048360824,0.1616420000791549,0.1591890007257461,437714088
2024-08-30,XRP,0.0,0.5670310258865356,0.5620579719543457,0.5672929883003235,0.5481979846954346,1103086708
2024-08-31,DOGE,0.0,0.1013320013880729,0.1020430028438568,0.10224100202322,0.1004739999771118,303734469
2024-08-31,ETH,0.0,2513.393798828125,2525.859130859375,2532.389892578125,2493.70556640625,6646876013
2024-08-31,SOL,0.27664248287257165,135.37425231933594,138.09999084472656,138.99224853515625,134.6364288330078,892155699
2024-08-31,XRP,0.0,0.5663130283355713,0.5670260190963745,0.5717840194702148,0.5633119940757751,463303089
2024-09-01,ADA,0.0,0.331739991903305,0.3453510105609894,0.3456340134143829,0.3288620114326477,212136963
2024-09-01,BNB,0.0,512.59521484375,532.89697265625,532.9790649414062,508.7206115722656,1498350087
2024-09-01,ETH,0.0,2427.90234375,2513.42431640625,2515.46728515625,2401.88916015625,11800443265
2024-09-01,SOL,1.0,128.6905517578125,135.37425231933594,135.99781799316406,128.24325561523438,1974170865
2024-09-01,XRP,1.0,0.5479900240898132,0.5663120150566101,0.5665749907493591,0.5447999835014343,681339684
2024-09-02,ADA,1.0,0.3359679877758026,0.331739991903305,0.3369620144367218,0.3257049918174743,232651288
2024-09-02,BTC,-0.2182874295654075,59112.48046875,57326.96875,59403.0703125,57136.02734375,27036454524
2024-09-02,DOGE,1.0,0.0991149991750717,0.0953539982438087,0.0997399985790252,0.0941670015454292,463950026
2024-09-02,SHIB,0.0,1.4000000192027072e-05,1.2999999853491316e-05,1.4000000192027072e-05,1.2999999853491316e-05,150723215
2024-09-02,SOL,0.4100087567835304,135.0023651123047,128.6905517578125,135.35238647460938,127.26619720458984,2092221241
2024-09-02,TRX,0.0,0.1541530042886734,0.1556670069694519,0.1568579971790313,0.1538120061159134,355890963
2024-09-02,USDT,0.0,0.9998949766159058,1.0000380277633667,1.0017379522323608,0.9996200203895568,45617837521
2024-09-03,BNB,0.0,518.6689453125,526.438720703125,537.9566650390625,518.6689453125,1559458476
2024-09-03,BTC,0.0,57431.0234375,59106.19140625,59815.05859375,57425.16796875,26666961053
2024-09-03,DOGE,0.0,0.0967189967632293,0.0991149991750717,0.1007060036063194,0.0967010036110878,395659305
2024-09-03,ETH,0.5001039341098762,2420.603759765625,2538.16064453125,2552.802734375,2419.875244140625,11406800197
2024-09-03,SHIB,1.0,1.2999999853491316e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.2999999853491316e-05,127885371
2024-09-03,SOL,0.0,127.57758331298828,135.0023651123047,137.14476013183594,127.57423400878906,1787700523
2024-09-03,XRP,0.245770574876224,0.5573909878730774,0.5675879716873169,0.572052001953125,0.5573909878730774,814841749
2024-09-04,ADA,0.0,0.323523998260498,0.3185440003871918,0.3291020095348358,0.3082930147647857,320645799
2024-09-04,BTC,0.35088045591099526,57971.5390625,57430.34765625,58511.5703125,55673.1640625,35627680312
2024-09-04,ETH,0.0,2448.97705078125,2420.1923828125,2488.91650390625,2313.26513671875,16709600747
2024-09-04,SOL,0.0,133.60391235351562,127.57758331298828,134.86917114257812,123.61295318603516,2663812153
2024-09-04,USDT,0.0,1.0000189542770386,0.9997199773788452,1.001531004905701,0.999468982219696,57499396611
2024-09-04,XRP,1.0,0.5581759810447693,0.5573980212211609,0.5644980072975159,0.5398920178413391,1106776733
2024-09-05,ADA,1.0,0.3250620067119598,0.323523998260498,0.339150995016098,0.3201729953289032,302516707
2024-09-05,BNB,1.0,502.0693664550781,507.8204956054688,512.6257934570312,497.3491821289063,1468645986
2024-09-05,BTC,0.1398869604753277,56160.48828125,57971.703125,58300.58203125,55712.453125,31030280656
2024-09-05,ETH,0.0,2367.737548828125,2448.98681640625,2465.38525390625,2348.86328125,13632325040
2024-09-05,SOL,0.16705190552523103,129.32894897460938,133.6043701171875,135.085205078125,128.14137268066406,1926178088
2024-09-05,TRX,1.0,0.1498039960861206,0.1499830037355423,0.1511839926242828,0.1491850018501281,320570407
2024-09-06,ADA,-1.0,0.3147180080413818,0.3250620067119598,0.3313210010528564,0.305103987455368,341107574
2024-09-06,BTC,0.0,53948.75390625,56160.19140625,56976.109375,52598.69921875,49361693566
2024-09-06,DOGE,1.0,0.0924839973449707,0.0983090028166771,0.0993790030479431,0.0893729999661445,802922234
2024-09-06,ETH,0.0,2223.87646484375,2367.700927734375,2406.511962890625,2150.86328125,25825618367
2024-09-06,SOL,0.5290580081310969,124.99007415771484,129.32894897460938,134.16807556152344,121.05538177490234,3520537699
2024-09-06,XRP,0.0,0.5213469862937927,0.5441949963569641,0.5470010042190552,0.5058959722518921,1511246618
2024-09-07,BTC,0.0,54139.6875,53949.0859375,54838.14453125,53740.0703125,19061486526
2024-09-07,ETH,0.0,2274.107177734375,2223.92919921875,2310.19482421875,2222.100830078125,11124608320
2024-09-07,LTC,1.0,62.0865592956543,63.00200653076172,64.08972930908203,61.75529479980469,246272609
2024-09-07,SOL,0.0,127.72156524658205,124.99007415771484,129.2908935546875,124.26908111572266,1321261949
2024-09-07,XRP,0.0,0.5250920057296753,0.5213479995727539,0.5327169895172119,0.5200350284576416,560729553
2024-09-08,ADA,0.0,0.3386589884757995,0.3250710070133209,0.3405809998512268,0.3241640031337738,212278974
2024-09-08,BNB,1.0,503.0001525878906,493.2261352539063,506.4251098632813,491.0293273925781,1378399660
2024-09-08,BTC,0.0,54841.56640625,54147.93359375,55300.859375,53653.7578125,18268287531
2024-09-08,ETH,0.7818043421066365,2297.29296875,2274.437744140625,2332.359375,2243.911376953125,10718443487
2024-09-08,SOL,0.0,129.98951721191406,127.72156524658205,131.51524353027344,126.81302642822266,1317794291
2024-09-08,XRP,0.0,0.5292909741401672,0.5250930190086365,0.5310080051422119,0.5217859745025635,509773155
2024-09-09,BNB,1.0,518.5453491210938,503.0001525878906,524.6112670898438,501.9822082519531,1602303180
2024-09-09,BTC,0.46761698178511285,57019.53515625,54851.88671875,58041.125,54598.43359375,34618096173
2024-09-09,ETH,0.4373244857195328,2358.482177734375,2297.896240234375,2379.78662109375,2274.115478515625,15887712451
2024-09-09,SOL,0.0,135.02561950683594,129.98951721191406,136.18653869628906,127.21979522705078,2443769044
2024-09-09,TRX,0.0,0.1545110046863556,0.1531910002231598,0.1549549996852874,0.1531620025634765,329043709
2024-09-10,BTC,0.3758743772520229,57648.7109375,57020.09765625,58029.9765625,56419.4140625,28857630507
2024-09-10,ETH,0.0,2389.5810546875,2358.497802734375,2398.50390625,2323.07177734375,12795818970
2024-09-10,SOL,0.0,135.63522338867188,135.0263671875,137.8063507080078,132.63108825683594,1642358500
2024-09-10,TRX,0.0,0.1530800014734268,0.1545110046863556,0.1545780003070831,0.1521490067243576,293043279
2024-09-10,XRP,0.0,0.5410779714584351,0.5396329760551453,0.5426139831542969,0.5339620113372803,704956463
2024-09-11,ADA,1.0,0.3530539870262146,0.3434770107269287,0.3564249873161316,0.3305059969425201,263880950
2024-09-11,BTC,0.0,57343.171875,57650.2890625,57991.3203125,55567.33984375,37049062672
2024-09-11,ETH,0.0,2339.841552734375,2389.603759765625,2389.71826171875,2279.0537109375,15355180967
2024-09-11,SOL,0.0,132.4973907470703,135.63494873046875,135.8038787841797,128.4340057373047,2122617674
2024-09-12,BNB,0.40925573745447136,544.3037719726562,530.1940307617188,547.791748046875,530.1493530273438,1725751181
2024-09-12,BTC,0.0,58127.01171875,57343.171875,58534.359375,57330.1015625,33835707949
2024-09-12,DOGE,1.0,0.1027989983558654,0.1013780012726783,0.1032069995999336,0.1006359979510307,439730013
2024-09-12,ETH,0.30463386077690024,2361.78173828125,2339.8408203125,2390.186767578125,2316.15771484375,12162634681
2024-09-12,SOL,0.2160592165353067,136.14190673828125,132.49708557128906,136.61480712890625,132.44332885742188,1597055803
2024-09-12,TRX,0.0,0.1519739925861358,0.1533689945936203,0.1543589979410171,0.1519190073013305,279070623
2024-09-12,XRP,0.0,0.5625759959220886,0.5353059768676758,0.5809379816055298,0.5340740084648132,1649796650
2024-09-13,BTC,0.0,60571.30078125,58130.32421875,60648.0234375,57650.11328125,32490528356
2024-09-13,DOGE,0.0,0.1071140021085739,0.1027989983558654,0.1082900017499923,0.1018650010228157,675630464
2024-09-13,ETH,0.0,2441.607177734375,2361.740966796875,2462.802978515625,2338.14404296875,13759640866
2024-09-13,SOL,0.0,139.1005401611328,136.14190673828125,139.83250427246094,131.86395263671875,1668690414
2024-09-13,USDT,0.5999724660271867,1.0007779598236084,1.0000410079956057,1.0016850233078003,0.999642014503479,50561943685
2024-09-14,ADA,0.0,0.3544799983501434,0.3609000146389007,0.3617540001869201,0.3525680005550384,160253934
2024-09-14,BNB,0.0,553.5650634765625,557.01806640625,559.3895263671875,548.8692016601562,1412065214
2024-09-14,BTC,0.0,60005.12109375,60569.1171875,60656.72265625,59517.8828125,16428405496
2024-09-14,ETH,0.0,2418.595703125,2441.580810546875,2442.632080078125,2386.979736328125,8170291680
2024-09-14,SOL,1.0,137.17977905273438,139.1025390625,139.7345733642578,135.9435577392578,952465288
2024-09-14,XRP,0.0,0.5961989760398865,0.5731490254402161,0.5985770225524902,0.5711680054664612,1163728418
2024-09-15,BTC,0.4376155760821986,59182.8359375,60000.7265625,60381.91796875,58696.30859375,18120960867
2024-09-15,ETH,0.0,2320.897216796875,2418.26611328125,2430.38330078125,2286.628173828125,10155470375
2024-09-15,SHIB,0.0,1.2999999853491316e-05,1.4000000192027072e-05,1.4000000192027072e-05,1.2999999853491316e-05,109923708
2024-09-15,SOL,0.360756350789767,131.4993896484375,137.17977905273438,137.92349243164062,130.9698028564453,1358403273
2024-09-16,BTC,0.2772760221439422,58192.5078125,59185.2265625,59205.51171875,57501.33984375,32032822113
2024-09-16,DOGE,0.1561764318181234,0.0996930003166198,0.1029379963874816,0.1031320020556449,0.0984579995274543,528755469
2024-09-16,ETH,0.7171024149751908,2295.28369140625,2320.89453125,2334.789794921875,2253.715087890625,16819033263
2024-09-16,SHIB,1.0,1.2999999853491316e-05,1.2999999853491316e-05,1.2999999853491316e-05,1.2999999853491316e-05,144709538
2024-09-16,SOL,0.0,131.47259521484375,131.4993896484375,132.29637145996094,129.13807678222656,1623218789
2024-09-16,TRX,0.0,0.1488689929246902,0.1489579975605011,0.1496450006961822,0.1478759944438934,303035459
2024-09-17,BNB,0.0,546.0135498046875,533.8087158203125,552.5006103515625,529.4241333007812,1617928146
2024-09-17,BTC,0.16083223540234495,60308.5390625,58192.5078125,61316.08984375,57628.0703125,38075570118
2024-09-17,DOGE,0.0,0.1011369973421096,0.0996960029006004,0.1024670004844665,0.0988439992070198,480290242
2024-09-17,ETH,0.5420028091676927,2341.707763671875,2295.284423828125,2392.149169921875,2263.79296875,15356783863
2024-09-17,LTC,1.0,63.743194580078125,62.58576583862305,64.00006866455078,62.01725387573242,272258838
2024-09-17,SHIB,1.0,1.2999999853491316e-05,1.2999999853491316e-05,1.4000000192027072e-05,1.2999999853491316e-05,129369626
2024-09-17,SOL,0.0,131.53707885742188,131.47244262695312,135.4871368408203,130.47569274902344,1726861492
2024-09-17,XRP,0.0,0.5845019817352295,0.5854169726371765,0.5932450294494629,0.5793399810791016,1006340430
2024-09-18,BNB,1.0,559.0445556640625,546.0135498046875,559.0445556640625,537.5084228515625,1657679444
2024-09-18,BTC,0.07298201468164923,61649.6796875,60309.0,61664.06640625,59218.25390625,40990702891
2024-09-18,DOGE,1.0,0.1035849973559379,0.1011369973421096,0.1035899966955185,0.0995780006051063,549512848
2024-09-18,ETH,0.5236018693740859,2369.72900390625,2341.73291015625,2369.72900390625,2278.66455078125,18159056422
2024-09-18,SOL,0.112819200230284,133.99185180664062,131.53707885742188,133.99185180664062,127.25076293945312,2260675347
2024-09-19,BTC,0.11478913362526698,62940.45703125,61651.15625,63872.44140625,61609.8671875,42710252573
2024-09-19,DOGE,0.0,0.1050309985876083,0.1035849973559379,0.107073999941349,0.1035849973559379,656532122
2024-09-19,ETH,0.0,2464.752197265625,2369.374755859375,2492.20458984375,2369.374755859375,18437147349
2024-09-19,SOL,0.13735075182924386,142.83627319335938,133.99185180664062,143.9043731689453,133.99185180664062,2884543933
2024-09-19,USDT,1.0,1.0001980066299438,1.0000959634780884,1.0018819570541382,0.9997130036354064,68815065769
2024-09-19,XRP,0.0,0.5873709917068481,0.5852479934692383,0.5940539836883545,0.5818989872932434,1232042101
2024-09-20,ADA,0.0,0.3521139919757843,0.3509460091590881,0.3609310090541839,0.3495199978351593,245398498
2024-09-20,BNB,0.0,568.5850830078125,566.2235107421875,576.9052734375,559.6436157226562,1821452417
2024-09-20,BTC,0.5758723618315584,63192.9765625,62941.42578125,64119.53125,62364.60546875,35177164222
2024-09-20,ETH,0.1502884279299796,2561.072021484375,2464.7822265625,2571.99267578125,2439.3779296875,19112788620
2024-09-20,SOL,0.15061950224436998,146.56680297851562,142.8365478515625,151.7609405517578,141.316162109375,3241123621
2024-09-20,XRP,0.0,0.5851709842681885,0.5873780250549316,0.5921419858932495,0.5769529938697815,1225009128
2024-09-21,BTC,0.4068302998715302,63394.83984375,63184.33984375,63543.359375,62783.10546875,14408616220
2024-09-21,DOGE,0.5661198477674437,0.1100490018725395,0.1054710000753402,0.1103729978203773,0.104152001440525,502306053
2024-09-21,ETH,0.6521623324852973,2615.857177734375,2560.879638671875,2621.62255859375,2530.837890625,10797825021
2024-09-21,SOL,0.0,149.52703857421875,146.56680297851562,149.83645629882812,144.79803466796875,1385610390
2024-09-21,TRX,0.0,0.1521179974079132,0.1520940065383911,0.152548000216484,0.1515070050954818,181815444
2024-09-21,XRP,0.0,0.5981410145759583,0.5851699709892273,0.6099920272827148,0.5805680155754089,952605938
2024-09-22,BTC,0.3157612385344706,63648.7109375,63396.8046875,63993.421875,62440.7265625,20183348802
2024-09-22,ETH,0.0,2582.862548828125,2615.84814453125,2632.039306640625,2528.522216796875,13180663011
2024-09-22,SOL,0.5317233753153711,144.80364990234375,149.52703857421875,149.86582946777344,141.38461303710938,1597826979
2024-09-22,XRP,1.0,0.5876209735870361,0.5981460213661194,0.6041049957275391,0.5795789957046509,886494819
2024-09-23,ADA,0.7989619385690837,0.3637309968471527,0.3517720103263855,0.3652200102806091,0.347137987613678,260276216
2024-09-23,BNB,0.0,604.3660278320312,588.0869140625,615.7206420898438,585.5076293945312,2189508231
2024-09-23,BTC,0.0,63329.80078125,63643.1015625,64733.55859375,62628.078125,31400285425
2024-09-23,ETH,0.28148280771589446,2648.54638671875,2582.77490234375,2701.677734375,2541.910400390625,19912841456
2024-09-23,SOL,0.6288549732012167,144.8149871826172,144.80364990234375,148.97042846679688,142.6438446044922,2344229720
2024-09-23,TRX,1.0,0.1523630023002624,0.1518629938364029,0.152879998087883,0.1513780057430267,273500623
2024-09-23,XRP,0.0,0.5850650072097778,0.5876209735870361,0.5952360033988953,0.5815010070800781,998093828
2024-09-24,BTC,0.42565929570410044,64301.96875,63326.83984375,64695.21484375,62737.41796875,29938335243
2024-09-24,ETH,0.0,2654.35498046875,2648.482177734375,2671.27587890625,2593.152099609375,16658812503
2024-09-24,SOL,0.4224060143177443,152.89215087890625,144.8149871826172,153.53628540039062,143.30413818359375,2927238360
2024-09-24,TRX,1.0,0.1512659937143325,0.1523630023002624,0.1525319963693618,0.1509100049734115,263209284
2024-09-24,XRP,1.0,0.591543972492218,0.5850639939308167,0.5923969745635986,0.5819360017776489,988961520
2024-09-25,ADA,0.9184416359965438,0.3810830116271972,0.3877319991588592,0.392982006072998,0.379393994808197,280504960
2024-09-25,BNB,0.0,587.3525390625,606.5230712890625,607.762939453125,584.8588256835938,1744393946
2024-09-25,BTC,0.23314495961281384,63143.14453125,64302.58984375,64804.50390625,62945.375,25078377700
2024-09-25,ETH,0.0,2579.388671875,2654.361572265625,2672.4619140625,2557.724365234375,14119729962
2024-09-25,SOL,0.3235112073779474,148.02342224121094,152.89096069335938,153.54763793945312,147.45013427734375,2138602628
2024-09-26,BTC,0.4439733616060306,65181.01953125,63138.546875,65790.796875,62669.26953125,36873129847
2024-09-26,DOGE,0.4550161849675323,0.1181759983301162,0.1085039973258972,0.1201630011200904,0.1071449965238571,1347684388
2024-09-26,ETH,0.24929915225908117,2632.199951171875,2579.217529296875,2665.99267578125,2559.954345703125,17336033595
