Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,BNB-USD_Open,BNB-USD_High,BNB-USD_Low,BNB-USD_Close,BNB-USD_Volume,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_Volume,XRP-USD_Open,XRP-USD_High,XRP-USD_Low,XRP-USD_Close,XRP-USD_Volume,ADA-USD_Open,ADA-USD_High,ADA-USD_Low,ADA-USD_Close,ADA-USD_Volume,DOGE-USD_Open,DOGE-USD_High,DOGE-USD_Low,DOGE-USD_Close,DOGE-USD_Volume,MATIC-USD_Open,MATIC-USD_High,MATIC-USD_Low,MATIC-USD_Close,MATIC-USD_Volume,USDT-USD_Open,USDT-USD_High,USDT-USD_Low,USDT-USD_Close,USDT-USD_Volume,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,SHIB-USD_Open,SHIB-USD_High,SHIB-USD_Low,SHIB-USD_Close,SHIB-USD_Volume,TRX-USD_Open,TRX-USD_High,TRX-USD_Low,TRX-USD_Close,TRX-USD_Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,1804.8419189453125,1826.696533203125,1793.2239990234375,1817.5347900390625,4534841049,306.5234680175781,310.83538818359375,305.0476379394531,309.2456359863281,355156561,19.612018585205078,19.98162841796875,19.383373260498047,19.54204559326172,216922971,0.4575749933719635,0.4663250148296356,0.45214998722076416,0.46160098910331726,904918280,0.36038199067115784,0.373212993144989,0.3572629988193512,0.3679969906806946,177956408,0.07214400172233582,0.07386799901723862,0.07113300263881683,0.07299800217151642,210015266,0.856793999671936,0.8748819828033447,0.8453329801559448,0.8719720244407654,247627879,1.000141978263855,1.0008339881896973,0.9998549818992615,1.0002009868621826,17216429735,92.27718353271484,92.65963745117188,90.36430358886719,90.94607543945312,396591248,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,154480762,0.07512100040912628,0.07914700359106064,0.07432600110769272,0.07816799730062485,400941744
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143,1817.7811279296875,1869.343994140625,1816.2879638671875,1854.380615234375,6820047160,309.2491760253906,315.2126770019531,309.2388916015625,313.5062255859375,361568579,19.54226303100586,20.152935028076172,19.45125961303711,20.043182373046875,258761187,0.46160900592803955,0.46683698892593384,0.45944398641586304,0.46542999148368835,829964870,0.3680039942264557,0.3751780092716217,0.3665960133075714,0.37048399448394775,141912382,0.0729999989271164,0.07388199865818024,0.0725720003247261,0.07286400347948074,160114643,0.8719660043716431,0.8910030126571655,0.8710209727287292,0.8898800015449524,258878387,1.0002449750900269,1.0006279945373535,0.9997029900550842,1.0001039505004883,21420969303,90.9487533569336,92.98806762695312,90.6908950805664,91.63233184814453,384556801,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,122455436,0.07814600318670273,0.07933399826288223,0.07767099887132645,0.07848100364208221,233949094
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,16299104428,1854.2996826171875,1854.2996826171875,1780.925537109375,1800.0999755859375,7101647419,313.5191345214844,313.5504150390625,304.16552734375,305.9327697753906,418835791,20.044349670410156,20.062013626098633,18.914325714111328,19.223663330078125,297840141,0.4654409885406494,0.4654409885406494,0.4474639892578125,0.45360898971557617,1029450864,0.37049999833106995,0.3705660104751587,0.3609839975833893,0.36423400044441223,175329362,0.0728669986128807,0.07287599891424179,0.07006199657917023,0.07073500007390976,240278483,0.8898590207099915,0.8898590207099915,0.8591189980506897,0.8740220069885254,282652949,1.00006103515625,1.0004489421844482,0.9995949864387512,1.000038981437683,25306791660,91.63601684570312,91.7929458618164,85.11100006103516,86.0003662109375,771426876,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,103506571,0.07848600298166275,0.07848600298166275,0.07650599628686905,0.0768980011343956,234035901
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,13851122697,1799.84521484375,1815.9947509765625,1763.3651123046875,1805.9537353515625,6321689859,305.9226989746094,306.6758728027344,302.9423522949219,304.733642578125,401117895,19.222572326660156,19.525495529174805,18.892263412475586,19.260662078857422,194537149,0.45358601212501526,0.45462900400161743,0.4456219971179962,0.45373401045799255,697466810,0.3642190098762512,0.36462199687957764,0.35572099685668945,0.35841599106788635,157069344,0.07073400169610977,0.0709649994969368,0.06922399997711182,0.07087499648332596,195452304,0.8740040063858032,0.8979769945144653,0.8606449961662292,0.8900129795074463,328893269,0.9999499917030334,1.0003739595413208,0.9994800090789795,1.0000460147857666,20956153601,85.98468780517578,86.60103607177734,83.53244018554688,86.60067749023438,561109959,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,103494926,0.07689099758863449,0.078186996281147,0.07670100033283234,0.0768129974603653,220218292
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,12711619225,1805.7254638671875,1837.8658447265625,1798.406005859375,1828.689697265625,5451414258,304.7257080078125,308.41436767578125,301.8935546875,306.8863220214844,475658791,19.260940551757812,19.54116439819336,19.120452880859375,19.36695671081543,140228468,0.45374301075935364,0.46957099437713623,0.4530070126056671,0.4691399931907654,947890355,0.35840800404548645,0.3663319945335388,0.3544839918613434,0.3628840148448944,173562194,0.07087700068950653,0.07135000079870224,0.07044299691915512,0.07098399847745895,162190615,0.8900189995765686,0.9514189958572388,0.8893839716911316,0.9116250276565552,502982266,0.9999979734420776,1.0009759664535522,0.9997640252113342,1.0003440380096436,19111705070,86.60363006591797,88.04351806640625,86.27979278564453,87.26806640625,518267207,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,85128803,0.07680899649858475,0.07734400033950806,0.07546500116586685,0.07548899948596954,207970256
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141,1828.57568359375,1836.1845703125,1817.4920654296875,1831.1182861328125,3216737652,306.8948974609375,307.59844970703125,304.4021301269531,307.5917663574219,331579600,19.36615753173828,20.499244689941406,19.350170135498047,20.425233840942383,179682882,0.4691169857978821,0.4777210056781769,0.4667159914970398,0.4722450077533722,634937525,0.36287298798561096,0.36722999811172485,0.36208200454711914,0.3667739927768707,106732324,0.07098200172185898,0.0732870027422905,0.07091499865055084,0.07268299907445908,152865632,0.9115949869155884,0.9224399924278259,0.9082139730453491,0.9209719896316528,241359025,1.0003830194473267,1.0009039640426636,1.0000410079956055,1.0005040168762207,12433601962,87.25614929199219,88.7843017578125,87.06436920166016,88.65031433105469,306057058,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,52808409,0.07548400014638901,0.07723899930715561,0.07527700066566467,0.07718899846076965,158329168
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,1831.0986328125,1915.7232666015625,1825.46728515625,1910.9141845703125,6359610561,307.5807189941406,314.45098876953125,306.99798583984375,314.2700500488281,405623337,20.42608070373535,21.150989532470703,20.336889266967773,20.7985782623291,291460886,0.47224000096321106,0.48581498861312866,0.4707840085029602,0.48288899660110474,570647795,0.36678001284599304,0.383745014667511,0.3664889931678772,0.3829990029335022,223363707,0.0726810023188591,0.07391700148582458,0.07219900190830231,0.0736130028963089,190660985,0.9209319949150085,0.9538760185241699,0.9188979864120483,0.9418879747390747,271853007,1.000553011894226,1.000825047492981,0.9998970031738281,1.0001729726791382,21242373192,88.6490707397461,92.15806579589844,88.33882141113281,91.57996368408203,448657302,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,106827214,0.07718399912118912,0.07793600112199783,0.07682599872350693,0.07744800299406052,171980184
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,1909.2974853515625,1926.4217529296875,1879.0775146484375,1893.078125,5884674572,314.2846374511719,316.79559326171875,310.7929382324219,311.80718994140625,543284868,20.800046920776367,20.970685958862305,20.29768180847168,20.586509704589844,228295637,0.4828749895095825,0.4943520128726959,0.47790399193763733,0.4941509962081909,1039953786,0.38302600383758545,0.38594698905944824,0.37636798620224,0.3791379928588867,190025476,0.07361599802970886,0.07391899824142456,0.07283099740743637,0.07318499684333801,157791026,0.9419130086898804,0.9485729932785034,0.9053869843482971,0.9093999862670898,311381909,1.0003529787063599,1.0006300210952759,0.9997940063476562,1.0002440214157104,22313821215,91.5782699584961,92.10299682617188,90.4075698852539,91.00045776367188,415109197,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,75977045,0.07744999974966049,0.0780469998717308,0.0761599987745285,0.0761599987745285,173443791
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,1893.0931396484375,1916.574951171875,1883.9346923828125,1901.026611328125,5363439784,311.8103332519531,314.276611328125,311.3135070800781,311.68450927734375,392038878,20.58713722229004,21.381717681884766,20.519500732421875,21.25408363342285,367512387,0.4942319989204407,0.5254259705543518,0.4905470013618469,0.5219380259513855,2119990185,0.37912899255752563,0.3830679953098297,0.3755120038986206,0.3779340088367462,186645169,0.07318300008773804,0.07338300347328186,0.07227499783039093,0.07236099988222122,248138018,0.9094169735908508,0.9151099920272827,0.887686014175415,0.9014719724655151,310496126,1.0002670288085938,1.000870943069458,0.9999020099639893,1.0001529455184937,21495789250,90.99673461914062,93.11832427978516,90.72916412353516,92.32611083984375,455802742,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,77925391,0.07616099715232849,0.0770139992237091,0.07584500312805176,0.07640200108289719,188724764
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,1901.0982666015625,1907.035400390625,1852.0947265625,1874.1304931640625,5984512548,311.6957092285156,311.8466491699219,305.37640380859375,306.86669921875,474410245,21.255285263061523,21.318878173828125,20.468751907348633,20.82450294494629,246152341,0.5218949913978577,0.5271980166435242,0.50245600938797,0.5173860192298889,1585723566,0.377936989068985,0.3803589940071106,0.37100300192832947,0.3744029998779297,193309518,0.07236199826002121,0.07263299822807312,0.07084199786186218,0.07165999710559845,189603858,0.9014800190925598,0.9045680165290833,0.8813530206680298,0.8933200240135193,249703507,1.000203013420105,1.0008779764175415,0.9997140169143677,1.0003340244293213,23174506660,92.32270812988281,92.58869171142578,88.3498306274414,90.53900909423828,567208418,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,94850063,0.07640200108289719,0.07665000110864639,0.07516100257635117,0.07528200000524521,194967702
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415,1873.9146728515625,1887.705322265625,1846.2274169921875,1862.201416015625,5640027197,306.8828125,307.61376953125,303.6445617675781,304.9532775878906,354897855,20.824892044067383,20.97260856628418,20.46446990966797,20.50221824645996,209047110,0.5173879861831665,0.5173889994621277,0.5031989812850952,0.5073170065879822,1095700204,0.37441399693489075,0.3754740059375763,0.36169201135635376,0.3647240102291107,235187863,0.07166200131177902,0.07211899757385254,0.07088200002908707,0.07149200141429901,163467169,0.8932409882545471,0.8982030153274536,0.8787270188331604,0.8885629773139954,220639687,1.0002139806747437,1.000635027885437,0.9994320273399353,1.0003340244293213,20725195153,90.5374755859375,95.64359283447266,89.66291809082031,93.97233581542969,961609681,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,91129313,0.07527399808168411,0.07542199641466141,0.07428000122308731,0.07477299869060516,162975054
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,14837415000,1862.4237060546875,1910.2784423828125,1851.9647216796875,1907.256591796875,6097746022,304.95068359375,308.3961486816406,303.7401428222656,307.4237976074219,382256220,20.502729415893555,21.35614013671875,20.38359260559082,21.25759506225586,237609887,0.5073040127754211,0.5263280272483826,0.5049690008163452,0.5253869891166687,1070731055,0.3647089898586273,0.37926000356674194,0.3631559908390045,0.37830400466918945,202740337,0.07148999720811844,0.07319799810647964,0.07116799801588058,0.07261200249195099,172034498,0.8885560035705566,0.9084439873695374,0.8843849897384644,0.9001780152320862,229584396,1.0003670454025269,1.0006259679794312,0.9997490048408508,1.0003830194473267,20867435500,93.99617004394531,95.52638244628906,93.17652130126953,95.4177474975586,567841812,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,103959017,0.07477399706840515,0.0833439975976944,0.07469499856233597,0.08275400102138519,339773520
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470,1907.4207763671875,1908.822265625,1885.4854736328125,1892.4124755859375,3472274607,307.43389892578125,308.1976623535156,305.64898681640625,306.7201232910156,260995871,21.258623123168945,21.335468292236328,21.017078399658203,21.15556526184082,144933830,0.5253559947013855,0.5299130082130432,0.5170459747314453,0.5193510055541992,684948363,0.3782530128955841,0.37830400466918945,0.3741309940814972,0.37602800130844116,114085774,0.07260999828577042,0.07294700294733047,0.07233399897813797,0.07267100363969803,112049190,0.9001560211181641,0.9064859747886658,0.8944680094718933,0.8995140194892883,169028400,1.000391960144043,1.000622034072876,1.0000250339508057,1.0001590251922607,13418796255,95.41691589355469,97.17709350585938,94.36772155761719,95.99313354492188,477888613,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,60013899,0.08275499939918518,0.08561799675226212,0.08119399845600128,0.08183400332927704,531303825
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,1892.398193359375,1912.2056884765625,1885.65185546875,1890.5135498046875,3747042696,306.71844482421875,307.58392333984375,305.0121154785156,305.15679931640625,273449324,21.15740966796875,22.284591674804688,21.061323165893555,21.8189754486084,317802167,0.5193660259246826,0.5447109937667847,0.5166140198707581,0.5359110236167908,943439712,0.3760400116443634,0.3817349970340729,0.37531501054763794,0.3776929974555969,139910794,0.07267200201749802,0.07325000315904617,0.07246600091457367,0.0724710002541542,135558595,0.899528980255127,0.9063689708709717,0.8928459882736206,0.8933560252189636,180971684,1.0001829862594604,1.0006309747695923,0.9998999834060669,1.0001510381698608,14904403851,95.99697875976562,96.46296691894531,94.26844787597656,94.2899169921875,436188890,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,9.000000318337698e-06,61987040,0.08183000236749649,0.08248499780893326,0.08032599836587906,0.08147799968719482,264302975
2023-06-05,27123.109375,27129.982421875,25445.16796875,25760.09765625,21513292646,1890.4176025390625,1890.6405029296875,1780.2115478515625,1811.828369140625,9246593033,305.1672668457031,305.1672668457031,272.8895568847656,276.8892517089844,928515688,21.821796417236328,22.042024612426758,19.423831939697266,20.07505989074707,594214946,0.536005973815918,0.5414329767227173,0.4935460090637207,0.5103939771652222,2077075618,0.37769100069999695,0.3790220022201538,0.34826400876045227,0.3520149886608124,292202913,0.07247500121593475,0.07263199985027313,0.06482800096273422,0.06657300144433975,506101788,0.8933280110359192,0.8933280110359192,0.8303809762001038,0.8362269997596741,345034268,1.000203013420105,1.0006279945373535,0.999396026134491,1.0003060102462769,33807354175,94.29324340820312,94.48497772216797,85.06339263916016,87.83460235595703,896571627,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,157539024,0.08147899806499481,0.08177500218153,0.07754000276327133,0.07834699749946594,256099265
2023-06-06,25732.109375,27313.8203125,25434.8671875,27238.783203125,21929670693,1810.5814208984375,1896.22265625,1801.4052734375,1884.494873046875,8704411776,276.9336242675781,285.5967102050781,273.72393798828125,281.4955749511719,691784529,20.0625057220459,20.683780670166016,19.320531845092773,20.398483276367188,441408235,0.5103830099105835,0.5318089723587036,0.49823400378227234,0.5304639935493469,1595950808,0.35200199484825134,0.3565309941768646,0.3390690088272095,0.3537150025367737,262332330,0.06656800210475922,0.07178399711847305,0.06611199676990509,0.07037299871444702,428926152,0.8362290263175964,0.8363440036773682,0.7936750054359436,0.8237339854240417,459620243,1.0003529787063599,1.0006740093231201,0.9994649887084961,1.0001740455627441,30910972861,87.82861328125,91.29386138916016,86.10227966308594,90.92071533203125,649344540,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,102888830,0.07834699749946594,0.07916499674320221,0.07753100246191025,0.078234001994133,244259894
2023-06-07,27235.650390625,27332.181640625,26146.98828125,26345.998046875,19530045082,1884.3729248046875,1893.80908203125,1822.3031005859375,1832.39599609375,7919894455,281.4814453125,281.4814453125,256.095703125,259.3914489746094,958739195,20.399314880371094,20.486583709716797,18.5499210357666,18.6342830657959,390444801,0.5304279923439026,0.5371230244636536,0.5089340209960938,0.5196279883384705,1649651366,0.3536979854106903,0.3536979854106903,0.31962600350379944,0.3222779929637909,388306759,0.07037100195884705,0.07037100195884705,0.06687799841165543,0.06729999929666519,278793457,0.8236479759216309,0.8236479759216309,0.7618600130081177,0.7652440071105957,404025608,1.0001699924468994,1.0006810426712036,0.9997810125350952,1.0000660419464111,28078183756,90.91618347167969,91.11282348632812,87.90330505371094,88.848388671875,537757007,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,99119895,0.07823000103235245,0.0788080021739006,0.07641100138425827,0.07674100250005722,218146752
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,11904824295,1832.5135498046875,1861.1361083984375,1830.1650390625,1846.3018798828125,4536041931,259.4009094238281,266.8072204589844,257.7645263671875,262.14849853515625,562863852,18.63564682006836,19.0777645111084,18.294736862182617,18.909475326538086,258460307,0.5196120142936707,0.5273330211639404,0.5169619917869568,0.5245460271835327,954016646,0.3222619891166687,0.33021700382232666,0.3209480047225952,0.32315701246261597,249967035,0.06730200350284576,0.06842599809169769,0.06715399771928787,0.06796599924564362,167825308,0.7653229832649231,0.7843930125236511,0.7578309774398804,0.7813959717750549,276953404,1.0001569986343384,1.0006200075149536,0.9996619820594788,1.000311017036438,18183759822,88.85504150390625,89.44023895263672,87.45428466796875,88.46656036376953,356770854,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,69733322,0.07674200087785721,0.07795900106430054,0.07624500244855881,0.07749500125646591,160011052
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640,1846.077880859375,1854.824951171875,1828.5445556640625,1840.2252197265625,4610831509,262.1507873535156,263.9214172363281,256.5093994140625,260.7160949707031,491429998,18.908403396606445,19.299476623535156,17.161293029785156,17.37969970703125,463344687,0.524541974067688,0.5398839712142944,0.5216730237007141,0.5379170179367065,1233816475,0.3231619894504547,0.3233799934387207,0.2916730046272278,0.295401006937027,508063099,0.06796299666166306,0.07091999799013138,0.0676259994506836,0.0694890022277832,274101529,0.7814450263977051,0.7878739833831787,0.7241910099983215,0.727711021900177,414939391,1.000203013420105,1.0006250143051147,0.9996140003204346,0.9999489784240723,18180149900,88.47003936767578,89.88706970214844,87.3760757446289,89.2320327758789,388902174,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,7.999999979801942e-06,78014639,0.07749799638986588,0.07833199948072433,0.0714149996638298,0.07198400050401688,303441320
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189,1840.3919677734375,1844.78564453125,1721.443115234375,1752.384765625,10788500406,260.69866943359375,260.7160949707031,233.169189453125,239.08908081054688,1068424942,17.3813533782959,17.39295768737793,13.379448890686035,15.65610122680664,1230339924,0.5379719734191895,0.5380300283432007,0.4823650121688843,0.5081989765167236,2110109968,0.2953779995441437,0.2953779995441437,0.23041999340057373,0.2761940062046051,1293643754,0.0694890022277832,0.07059100270271301,0.05853600054979324,0.06185999885201454,975736541,0.7276399731636047,0.7276399731636047,0.559319019317627,0.6119580268859863,1177044809,1.0000120401382446,1.0011110305786133,0.9997209906578064,1.0004390478134155,39594900162,89.23345184326172,89.26510620117188,75.29298400878906,77.3517074584961,1185675805,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,402522019,0.0719899982213974,0.07200399786233902,0.06527700275182724,0.06960099935531616,395427317
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,1752.527587890625,1776.84716796875,1741.1104736328125,1753.415283203125,4559112981,239.08741760253906,239.3482666015625,234.43069458007812,235.4387969970703,376213808,15.654450416564941,16.115692138671875,15.198493003845215,15.558775901794434,446176848,0.5081899762153625,0.5283970236778259,0.504347026348114,0.5212209820747375,828115958,0.2760469913482666,0.27940401434898376,0.2603119909763336,0.2726300060749054,507820127,0.06186100095510483,0.06251499801874161,0.06130300089716911,0.06158699840307236,235910036,0.6118559837341309,0.6575210094451904,0.5951200127601624,0.6350730061531067,561201492,1.0004810094833374,1.0009510517120361,1.0000779628753662,1.0003149509429932,17537918491,77.34902954101562,78.88540649414062,76.54277038574219,77.69893646240234,432046461,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,111177162,0.06960400193929672,0.07057700306177139,0.06853900104761124,0.07017699629068375,157686552
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997,1753.075439453125,1757.6597900390625,1722.9063720703125,1742.5286865234375,6031384958,235.40391540527344,238.4732208251953,222.0713348388672,231.0514373779297,1014433334,15.557231903076172,15.606237411499023,14.817190170288086,15.196707725524902,384209938,0.5211629867553711,0.5275239944458008,0.5110899806022644,0.52572101354599,1199140307,0.2725830078125,0.2859340012073517,0.26669400930404663,0.27504798769950867,431423925,0.06157900020480156,0.06163499876856804,0.06040399894118309,0.061459001153707504,210832319,0.6350859999656677,0.6513260006904602,0.6212430000305176,0.6430230140686035,437837502,1.0001850128173828,1.0011130571365356,0.9994829893112183,1.000054955482483,21083018568,77.69596862792969,77.80024719238281,75.98138427734375,77.548095703125,452560497,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,100135834,0.07017499953508377,0.07120499759912491,0.06940100342035294,0.07103300094604492,156857411
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,14143474486,1742.39013671875,1761.9554443359375,1727.7498779296875,1739.03759765625,6214125203,231.07504272460938,245.64219665527344,229.3116912841797,243.89053344726562,864407068,15.196287155151367,15.873085975646973,14.816584587097168,15.018193244934082,363876713,0.5256779789924622,0.5613769888877869,0.5087649822235107,0.5200859904289246,2617707336,0.275054007768631,0.2874220013618469,0.26989299058914185,0.27498599886894226,319427367,0.061459001153707504,0.062453001737594604,0.060763999819755554,0.061723001301288605,204620564,0.6430590152740479,0.6729679703712463,0.627938985824585,0.6443089842796326,404342516,0.9999729990959167,1.000499963760376,0.9994469881057739,0.999862015247345,23706670402,77.54544830322266,79.20506286621094,76.64176177978516,77.4438247680664,440462157,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,91647736,0.07103999704122543,0.07256700098514557,0.07103999704122543,0.07191900163888931,178497059
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,14265717766,1739.2501220703125,1749.1632080078125,1637.187744140625,1650.519287109375,7462905534,243.89053344726562,251.63015747070312,234.0425567626953,237.5742645263672,738634212,15.018190383911133,15.305150032043457,14.195953369140625,14.486572265625,296502336,0.5200859904289246,0.5202100276947021,0.46748000383377075,0.4802199900150299,1757437649,0.2749899923801422,0.2769159972667694,0.25822100043296814,0.2632260024547577,244895035,0.061723001301288605,0.062109000980854034,0.058949001133441925,0.06038700044155121,248200812,0.6443079710006714,0.6597710251808167,0.6122130155563354,0.6192020177841187,329198020,0.9998149871826172,1.0007230043411255,0.9989830255508423,0.9998369812965393,23021035089,77.44377899169922,78.05886840820312,72.02310943603516,73.16329193115234,490434416,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,88041050,0.07191900163888931,0.07275400310754776,0.07021000236272812,0.0709649994969368,166316972
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409,1650.4981689453125,1676.4066162109375,1624.1383056640625,1665.519775390625,7328564880,237.6096954345703,240.15533447265625,231.06581115722656,236.2806854248047,502420772,14.486286163330078,15.010393142700195,14.214147567749023,14.759472846984863,329864409,0.480226993560791,0.48450198769569397,0.4695580005645752,0.4801180064678192,1180880587,0.2632339894771576,0.2652539908885956,0.25340598821640015,0.26195698976516724,256333352,0.06038900092244148,0.06182499974966049,0.05979600176215172,0.06150300055742264,218623835,0.6192309856414795,0.6264659762382507,0.563506007194519,0.5904629826545715,544770520,0.9998120069503784,1.0001169443130493,0.995760977268219,0.9991829991340637,26724033220,73.16604614257812,74.97827911376953,72.25688934326172,74.52643585205078,402537213,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,67879051,0.07096900045871735,0.0719740018248558,0.06940200179815292,0.07095099985599518,196317063
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,16324646965,1665.41064453125,1727.28955078125,1653.1708984375,1716.6688232421875,6281023479,236.27345275878906,242.80198669433594,232.82852172851562,239.1146697998047,488582672,14.760416030883789,15.399171829223633,14.46956729888916,15.30825424194336,232544705,0.48010700941085815,0.4823490083217621,0.4592849910259247,0.47574299573898315,1166129294,0.2619690001010895,0.2668130099773407,0.25535300374031067,0.2631849944591522,175866740,0.06150300055742264,0.06262999773025513,0.06095200031995773,0.062102001160383224,198520116,0.5904049873352051,0.5973039865493774,0.5624439716339111,0.5898579955101013,464462559,0.9991419911384583,0.999629020690918,0.9984319806098938,0.9993299841880798,22643402807,74.52815246582031,76.66400146484375,74.23796081542969,76.04912567138672,352725567,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,61620712,0.0709490031003952,0.07114800065755844,0.06910199671983719,0.07051499933004379,176525558
2023-06-17,26328.6796875,26769.39453125,26174.4921875,26510.67578125,11090276850,1716.6717529296875,1766.76318359375,1714.15087890625,1727.2041015625,4875187477,239.1290283203125,249.13011169433594,237.41790771484375,244.61058044433594,451849200,15.308581352233887,16.06578254699707,15.185426712036133,15.650521278381348,206436912,0.4757640063762665,0.4852289855480194,0.4705739915370941,0.47979000210762024,635717535,0.2631869912147522,0.27291399240493774,0.26116400957107544,0.2669279873371124,171716790,0.062105998396873474,0.06282299757003784,0.061834998428821564,0.062217000871896744,153965122,0.5898929834365845,0.6302250027656555,0.5867040157318115,0.6136670112609863,407483681,0.9993559718132019,1.0001180171966553,0.999002993106842,0.9997040033340454,16785486745,76.05306243896484,77.65483093261719,75.801025390625,76.91241455078125,273568501,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,7.000000096013537e-06,58866440,0.07051700353622437,0.07166899740695953,0.07037200033664703,0.07159200310707092,133558906
