Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,ETH-USD_Open,ETH-USD_High,ETH-USD_Low,ETH-USD_Close,ETH-USD_Volume,BNB-USD_Open,BNB-USD_High,BNB-USD_Low,BNB-USD_Close,BNB-USD_Volume,SOL-USD_Open,SOL-USD_High,SOL-USD_Low,SOL-USD_Close,SOL-USD_Volume,XRP-USD_Open,XRP-USD_High,XRP-USD_Low,XRP-USD_Close,XRP-USD_Volume,ADA-USD_Open,ADA-USD_High,ADA-USD_Low,ADA-USD_Close,ADA-USD_Volume,DOGE-USD_Open,DOGE-USD_High,DOGE-USD_Low,DOGE-USD_Close,DOGE-USD_Volume,MATIC-USD_Open,MATIC-USD_High,MATIC-USD_Low,MATIC-USD_Close,MATIC-USD_Volume,DOT-USD_Open,DOT-USD_High,DOT-USD_Low,DOT-USD_Close,DOT-USD_Volume,USDT-USD_Open,USDT-USD_High,USDT-USD_Low,USDT-USD_Close,USDT-USD_Volume,LTC-USD_Open,LTC-USD_High,LTC-USD_Low,LTC-USD_Close,LTC-USD_Volume,LINK-USD_Open,LINK-USD_High,LINK-USD_Low,LINK-USD_Close,LINK-USD_Volume,UNI-USD_Open,UNI-USD_High,UNI-USD_Low,UNI-USD_Close,UNI-USD_Volume,AVAX-USD_Open,AVAX-USD_High,AVAX-USD_Low,AVAX-USD_Close,AVAX-USD_Volume,ATOM-USD_Open,ATOM-USD_High,ATOM-USD_Low,ATOM-USD_Close,ATOM-USD_Volume,SHIB-USD_Open,SHIB-USD_High,SHIB-USD_Low,SHIB-USD_Close,SHIB-USD_Volume,XLM-USD_Open,XLM-USD_High,XLM-USD_Low,XLM-USD_Close,XLM-USD_Volume,TRX-USD_Open,TRX-USD_High,TRX-USD_Low,TRX-USD_Close,TRX-USD_Volume,NEAR-USD_Open,NEAR-USD_High,NEAR-USD_Low,NEAR-USD_Close,NEAR-USD_Volume,ALGO-USD_Open,ALGO-USD_High,ALGO-USD_Low,ALGO-USD_Close,ALGO-USD_Volume,TON-USD_Open,TON-USD_High,TON-USD_Low,TON-USD_Close,TON-USD_Volume,ARB-USD_Open,ARB-USD_High,ARB-USD_Low,ARB-USD_Close,ARB-USD_Volume,APT-USD_Open,APT-USD_High,APT-USD_Low,APT-USD_Close,APT-USD_Volume,OP-USD_Open,OP-USD_High,OP-USD_Low,OP-USD_Close,OP-USD_Volume,VET-USD_Open,VET-USD_High,VET-USD_Low,VET-USD_Close,VET-USD_Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,ADA-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,DOGE-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,MATIC-USD,DOT-USD,DOT-USD,DOT-USD,DOT-USD,DOT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LTC-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,LINK-USD,UNI-USD,UNI-USD,UNI-USD,UNI-USD,UNI-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,AVAX-USD,ATOM-USD,ATOM-USD,ATOM-USD,ATOM-USD,ATOM-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,SHIB-USD,XLM-USD,XLM-USD,XLM-USD,XLM-USD,XLM-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,TRX-USD,NEAR-USD,NEAR-USD,NEAR-USD,NEAR-USD,NEAR-USD,ALGO-USD,ALGO-USD,ALGO-USD,ALGO-USD,ALGO-USD,TON-USD,TON-USD,TON-USD,TON-USD,TON-USD,ARB-USD,ARB-USD,ARB-USD,ARB-USD,ARB-USD,APT-USD,APT-USD,APT-USD,APT-USD,APT-USD,OP-USD,OP-USD,OP-USD,OP-USD,OP-USD,VET-USD,VET-USD,VET-USD,VET-USD,VET-USD
2023-02-05,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,1667.16650390625,1671.770263671875,1616.391845703125,1631.6458740234375,6926696531,330.5582580566406,337.3205261230469,324.8794860839844,327.8693542480469,662969265,24.319520950317383,24.42566680908203,23.1168270111084,23.493438720703125,578466008,0.41126900911331177,0.41191598773002625,0.3963080048561096,0.3989369869232178,758068911,0.39972901344299316,0.40168601274490356,0.38433700799942017,0.3924719989299774,340587829,0.09574700146913528,0.09672600030899048,0.09096600115299225,0.09209500253200531,753364305,1.2510950565338135,1.2578450441360474,1.1896480321884155,1.2045010328292847,562393241,6.882102966308594,6.888059139251709,6.5346879959106445,6.644723892211914,246197164,1.0000929832458496,1.0002679824829102,1.0000890493392944,1.0001980066299438,30313569702,98.6142349243164,98.81040954589844,95.21514892578125,96.45875549316406,467715468,7.238217830657959,7.247060775756836,6.907526016235352,6.984615802764893,227421226,0.0002589999930933118,0.00026000000070780516,0.00025400001322850585,0.00025499999173916876,8,21.025434494018555,21.118896484375,19.77849578857422,20.108016967773438,341651159,14.677968978881836,14.757824897766113,14.179342269897461,14.754555702209473,201149659,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,963577448,0.09303800016641617,0.0937189981341362,0.08999600261449814,0.09098599851131439,57939190,0.06382399797439575,0.06565000116825104,0.0633080005645752,0.06408499926328659,383628012,2.499398946762085,2.5479190349578857,2.339010000228882,2.38965106010437,148568756,0.2670539915561676,0.27007800340652466,0.25287899374961853,0.25710201263427734,83152126,1.5436149835586548,4.418214797973633,1.5436149835586548,2.0226709842681885,769467567,0.0004670000053010881,0.00046800001291558146,0.0004569999873638153,0.00045900000259280205,0,0.0012989999959245324,0.0013040000339969993,0.0012890000361949205,0.001290000043809414,1108.0,2.9920310974121094,3.066904067993164,2.8053579330444336,2.935817003250122,336672453,0.02490900084376335,0.02499300055205822,0.023916000500321388,0.02424200065433979,63166293
2023-02-06,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,1631.645263671875,1653.7154541015625,1611.319091796875,1616.2470703125,6919871886,327.8618469238281,330.9574279785156,321.9461364746094,324.6271667480469,521894604,23.493684768676758,23.68735694885254,22.603904724121094,22.706388473510742,449884793,0.39897000789642334,0.4034000039100647,0.3922269940376282,0.3928239941596985,950972502,0.39247700572013855,0.40241900086402893,0.3816019892692566,0.38242098689079285,343275735,0.0921040028333664,0.09309700131416321,0.08906199783086777,0.0895489975810051,488311044,1.2043670415878296,1.2360379695892334,1.1807600259780884,1.1904150247573853,438369543,6.644575119018555,6.7830681800842285,6.464378833770752,6.4947991371154785,231103237,1.0002089738845825,1.0002739429473877,1.0000669956207275,1.0001020431518555,32088027094,96.46707916259766,97.8489990234375,95.40951538085938,96.06245422363281,454784285,6.985622882843018,7.044710159301758,6.801389217376709,6.832168102264404,216553530,0.00025499999173916876,0.0002570000069681555,0.0002519999979995191,0.0002530000056140125,5,20.107219696044922,20.370624542236328,19.560394287109375,19.58503532409668,228201924,14.754781723022461,14.84929084777832,14.051817893981934,14.142922401428223,171817970,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,583628395,0.09098400175571442,0.0916609987616539,0.08885899931192398,0.08885899931192398,48047787,0.06409099698066711,0.0644489973783493,0.06289699673652649,0.06319399923086166,263575211,2.3897390365600586,2.425313949584961,2.291548013687134,2.3084449768066406,115903780,0.25713300704956055,0.26315298676490784,0.2551470100879669,0.2554210126399994,66235465,2.025378942489624,2.1100409030914307,1.6741160154342651,1.8186659812927246,127817100,0.00045900000259280205,0.0004619999963324517,0.00045399999362416565,0.000455000001238659,0,0.001290000043809414,0.0012929999502375722,0.0012880000285804272,0.0012919999426230788,70.0,2.937351942062378,3.102013111114502,2.770458936691284,2.9059369564056396,402798846,0.024240000173449516,0.024633999913930893,0.023661000654101372,0.023927999660372734,47310695
2023-02-07,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,1616.0096435546875,1673.7978515625,1614.863037109375,1672.0035400390625,8030277434,324.5574035644531,333.5267333984375,324.2054748535156,333.2278747558594,521804212,22.69782257080078,23.899799346923828,22.607053756713867,23.861356735229492,625438600,0.39282700419425964,0.4046359956264496,0.3909359872341156,0.403903990983963,1015414418,0.3824630081653595,0.39926600456237793,0.38238298892974854,0.39921000599861145,371684529,0.08953700214624405,0.09263399988412857,0.0895180031657219,0.09257599711418152,512569389,1.190356969833374,1.269726037979126,1.1903250217437744,1.268975019454956,577383745,6.494757175445557,6.942543029785156,6.490695953369141,6.942028045654297,270506178,1.0000959634780884,1.0002739429473877,1.0000300407409668,1.0000770092010498,39183502892,96.04475402832031,101.16192626953125,95.97954559326172,100.92766571044922,723164903,6.832104206085205,7.203533172607422,6.827384948730469,7.198653221130371,265944829,0.0002530000056140125,0.0002589999930933118,0.0002530000056140125,0.0002579999854788184,5,19.580888748168945,20.917795181274414,19.570659637451172,20.845218658447266,316667706,14.140915870666504,14.969500541687012,14.134491920471191,14.957318305969238,224155768,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,491430776,0.08886899799108505,0.09204000234603882,0.08883800357580185,0.09201499819755554,64731385,0.06318400055170059,0.06585200130939484,0.06315500289201736,0.06577400118112564,391361423,2.308065891265869,2.5053069591522217,2.307248115539551,2.490000009536743,135738895,0.25536298751831055,0.28523099422454834,0.2549839913845062,0.27915799617767334,194585706,1.8186490535736084,1.8205920457839966,1.4372570514678955,1.4455939531326294,13736330,0.000455000001238659,0.0004659999976865947,0.000455000001238659,0.00046499999007210135,0,0.0012919999426230788,0.0012939999578520656,0.0012379999971017241,0.0012420000275596976,4153.0,2.903709888458252,3.0730020999908447,2.898267984390259,3.029360055923462,454126509,0.023924000561237335,0.026038000360131264,0.02388099953532219,0.025969000533223152,68593731
2023-02-08,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,1671.9052734375,1688.5272216796875,1635.2650146484375,1650.716796875,7806089579,333.2173156738281,334.7283935546875,324.49053955078125,328.0886535644531,515127902,23.860729217529297,24.148073196411133,22.881855010986328,23.192670822143555,534148944,0.40386998653411865,0.40526100993156433,0.39533400535583496,0.39805200695991516,853007396,0.3992129862308502,0.4022339880466461,0.38711801171302795,0.3940330147743225,356894107,0.09256400167942047,0.09313800185918808,0.08916900306940079,0.09015599638223648,462925887,1.2692339420318604,1.3403569459915161,1.2635170221328735,1.3039699792861938,947174326,6.9418230056762695,6.991979122161865,6.6534318923950195,6.749273777008057,254069478,1.0000879764556885,1.0002429485321045,1.000038981437683,1.0001310110092163,39133872723,100.92325592041016,102.02371978759766,97.43045043945312,99.2076187133789,627006188,7.198792934417725,7.2649431228637695,6.998036861419678,7.121416091918945,307753754,0.0002579999854788184,0.0002589999930933118,0.0002519999979995191,0.00025499999173916876,5,20.844480514526367,20.995512008666992,19.73801040649414,20.08147430419922,257585287,14.955390930175781,15.337681770324707,14.634076118469238,15.146100997924805,264476464,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,377501863,0.09200800210237503,0.09263599663972855,0.08994799852371216,0.09098300337791443,70159611,0.06577300280332565,0.06934300065040588,0.06556999683380127,0.06687399744987488,627966026,2.489856004714966,2.835453987121582,2.474742889404297,2.6405720710754395,439102256,0.2791909873485565,0.29696500301361084,0.27811700105667114,0.29001399874687195,213731969,1.445570945739746,1.9857840538024902,1.4021849632263184,1.4083759784698486,9018280,0.00046499999007210135,0.0004670000053010881,0.000455000001238659,0.00045900000259280205,0,0.0012420000275596976,0.0012550000101327896,0.0012420000275596976,0.0012509999796748161,896.0,3.028243064880371,3.167465925216675,2.689661979675293,2.759744882583618,469832563,0.02596599981188774,0.026667000725865364,0.025136999785900116,0.025715000927448273,76846268
2023-02-09,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,1651.082275390625,1655.23486328125,1537.1822509765625,1546.438232421875,10524969124,328.1722106933594,329.0126037597656,303.3585510253906,305.9604187011719,778492045,23.198091506958008,23.27908706665039,20.203577041625977,20.45212745666504,797436250,0.39805999398231506,0.4070909917354584,0.3772220015525818,0.38246598839759827,1488178634,0.3940730094909668,0.39523500204086304,0.35893601179122925,0.36253100633621216,486448326,0.09016299992799759,0.09075800329446793,0.08017200231552124,0.0814799964427948,819008026,1.3042500019073486,1.3446979522705078,1.2169890403747559,1.228342056274414,1272709220,6.750669956207275,6.960459232330322,6.149366855621338,6.231307029724121,510763048,1.000128984451294,1.0002670288085938,1.0000319480895996,1.0001590251922607,47895876169,99.21289825439453,99.3779296875,90.92083740234375,92.09846496582031,835624265,7.122513771057129,7.7503662109375,6.910068035125732,6.98314094543457,1103183457,0.00025499999173916876,0.00025499999173916876,0.00024199999461416155,0.00024199999461416155,4,20.085739135742188,20.20979118347168,17.66394805908203,17.874452590942383,387714367,15.148699760437012,15.264942169189453,13.373101234436035,13.50214958190918,309854461,1.4000000192027073e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,504958773,0.09099200367927551,0.09130000323057175,0.08487900346517563,0.0855259969830513,90603465,0.06687100231647491,0.06702499836683273,0.062125999480485916,0.06261400133371353,649103224,2.6410369873046875,2.6410369873046875,2.230971097946167,2.2621328830718994,283509044,0.2900330126285553,0.29030901193618774,0.24927900731563568,0.2553040087223053,197237440,1.408403992652893,1.4753340482711792,1.3900439739227295,1.39730703830719,37817660,0.00045900000259280205,0.0004600000102072954,0.0004349999944679439,0.0004360000020824373,0,0.0012509999796748161,0.0012509999796748161,0.0012450000504031777,0.0012469999492168427,57.0,2.760420083999634,2.8254899978637695,2.3337650299072266,2.3986449241638184,588776020,0.025723999366164207,0.026427000761032104,0.022948000580072403,0.023256000131368637,96993812
2023-02-10,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,1546.5965576171875,1553.32568359375,1504.83447265625,1514.869140625,8397387897,306.00726318359375,309.0569152832031,303.0165710449219,305.9541320800781,492880078,20.453590393066406,21.117727279663086,19.84334373474121,20.130109786987305,654189930,0.38244199752807617,0.3876270055770874,0.3786199986934662,0.38264501094818115,877457864,0.3624640107154846,0.3654339909553528,0.355787992477417,0.3586350083351135,357711042,0.08147899806499481,0.08287999778985977,0.08041500300168991,0.08109000325202942,516764147,1.2284799814224243,1.3087999820709229,1.2205079793930054,1.2305949926376343,1009957719,6.231432914733887,6.298765182495117,6.1541008949279785,6.189690113067627,282715442,1.0001569986343384,1.0003650188446045,1.000115990638733,1.0001529455184937,37581182134,92.09505462646484,94.0442886352539,91.3700942993164,93.52928161621094,636744666,6.983057022094727,7.079967021942139,6.843377113342285,6.902423858642578,451207831,0.00024199999461416155,0.00024399999529123306,0.0002390000008745119,0.00023999999393709004,4,17.87581443786621,18.22443389892578,17.62877082824707,17.79853057861328,232811782,13.501991271972656,13.979784965515137,13.465073585510254,13.709134101867676,208153146,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,496921255,0.0855259969830513,0.08693400025367737,0.08526399731636047,0.0856809988617897,50834850,0.06261599808931351,0.06388600170612335,0.0624690018594265,0.0633229985833168,341903614,2.2623350620269775,2.302912950515747,2.2093029022216797,2.2507970333099365,156447976,0.2553049921989441,0.2630859911441803,0.2502540051937103,0.2520099878311157,115126614,1.3966749906539917,1.7108980417251587,1.386883020401001,1.5960429906845093,39588976,0.0004360000020824373,0.00043899999582208693,0.0004309999931138009,0.0004330000083427876,0,0.0012469999492168427,0.0012499999720603228,0.001246000058017671,0.0012469999492168427,68.0,2.3989830017089844,2.4511420726776123,2.3049159049987793,2.415018081665039,382216684,0.023257000371813774,0.024382000789046288,0.02319600060582161,0.02361699938774109,59044354
2023-02-11,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232,1514.94189453125,1541.334716796875,1510.14697265625,1539.9267578125,5064007416,305.97991943359375,311.1468811035156,305.4541015625,310.61602783203125,348569462,20.12839126586914,20.860679626464844,20.119468688964844,20.830095291137695,267159267,0.38264599442481995,0.3841109871864319,0.3809010088443756,0.38400799036026,436697705,0.35865598917007446,0.3698669970035553,0.35778000950813293,0.36920198798179626,224047056,0.08106599748134613,0.08251400291919708,0.08078800141811371,0.08237200230360031,244141279,1.2304240465164185,1.2550090551376343,1.218026041984558,1.251412034034729,452302092,6.190618991851807,6.285760879516602,6.167201995849609,6.278796195983887,139375050,1.0002110004425049,1.0002570152282715,1.0000900030136108,1.000162959098816,22803314101,93.53056335449219,94.70785522460938,93.03905487060547,94.43054962158203,410760115,6.902574062347412,7.024775981903076,6.872811794281006,7.006326198577881,202145744,0.00023999999393709004,0.00024300000222865492,0.00023999999393709004,0.00024300000222865492,4,17.802188873291016,18.073793411254883,17.703311920166016,18.029085159301758,134054933,13.711119651794434,13.770383834838867,13.449418067932129,13.758606910705566,119502217,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,322458630,0.08568400144577026,0.08671700209379196,0.08530200272798538,0.08627399802207947,34026038,0.06332500278949738,0.06404200196266174,0.06322800368070602,0.0638049989938736,192015517,2.250663995742798,2.2935850620269775,2.207634925842285,2.28558611869812,76704602,0.25200799107551575,0.2572160065174103,0.24936699867248535,0.257189005613327,62079971,1.5926580429077148,1.747560977935791,1.4510749578475952,1.720263957977295,11209312,0.0004330000083427876,0.00043799998820759356,0.00043200000072829425,0.00043700000969693065,0,0.0012469999492168427,0.0012519999872893095,0.0012469999492168427,0.0012519999872893095,20.0,2.415195941925049,2.5142951011657715,2.3517189025878906,2.491779088973999,240439391,0.02360600046813488,0.023977000266313553,0.02332399971783161,0.023907000198960304,38136217
2023-02-12,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,1539.7760009765625,1545.55419921875,1501.4620361328125,1515.03369140625,5319698775,310.6056213378906,320.23486328125,306.5174865722656,312.9296569824219,520994815,20.828874588012695,22.260618209838867,20.646625518798828,21.489978790283203,532943787,0.38398200273513794,0.3848640024662018,0.37445199489593506,0.3752819895744324,492457255,0.36916598677635193,0.37365299463272095,0.36106300354003906,0.36429598927497864,241295741,0.08235500007867813,0.08541899919509888,0.08174200356006622,0.08214399963617325,448723137,1.2512520551681519,1.3001270294189453,1.229917049407959,1.2385159730911255,543445136,6.277932167053223,6.374244213104248,6.121068000793457,6.176514148712158,173063356,1.0001469850540161,1.0002859830856323,1.000108003616333,1.0002100467681885,24662650244,94.42091369628906,94.52456665039062,91.60399627685547,92.39573669433594,367491351,7.006134033203125,7.057351112365723,6.747715950012207,6.807923793792725,241644536,0.00024300000222865492,0.00024500000290572643,0.0002410000015515834,0.00024199999461416155,4,18.027767181396484,18.466371536254883,17.615549087524414,17.76869773864746,259289328,13.758272171020508,13.938952445983887,13.441045761108398,13.537372589111328,125184878,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,342923413,0.08627600222826004,0.08716099709272385,0.08467599749565125,0.08506599813699722,41728132,0.06379900127649307,0.0650779977440834,0.06366900354623795,0.06383699923753738,188947371,2.285792112350464,2.3645999431610107,2.202086925506592,2.235635995864868,124758010,0.2571850121021271,0.2598010003566742,0.24592499434947968,0.2483370006084442,68975253,1.7202459573745728,1.918491005897522,1.4531810283660889,1.4818300008773804,22256993,0.00043700000969693065,0.00044100001105107367,0.00043399998685345054,0.0004360000020824373,2,0.0012519999872893095,0.0012519999872893095,0.0012440000427886844,0.001246000058017671,21.0,2.4915859699249268,2.5382940769195557,2.3125851154327393,2.336095094680786,217988924,0.02390499971807003,0.02454099990427494,0.023368999361991882,0.023564999923110008,44127539
2023-02-13,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607,1514.9169921875,1524.7314453125,1470.02392578125,1507.1658935546875,9363855114,312.9018249511719,315.123046875,283.6963806152344,294.475341796875,1322505522,21.486787796020508,21.52965545654297,19.870744705200195,20.79010009765625,693292656,0.3752399981021881,0.37818101048469543,0.3641220033168793,0.3716750144958496,1129015396,0.3642919957637787,0.36552900075912476,0.3468959927558899,0.35962700843811035,368832511,0.08214399963617325,0.08620499819517136,0.07997799664735794,0.08215600252151489,752090969,1.2383339405059814,1.2422740459442139,1.1443719863891602,1.1868449449539185,748185120,6.176031112670898,6.236271858215332,5.918479919433594,6.121274948120117,314089739,1.0002130270004272,1.0024960041046143,1.0001670122146606,1.000933051109314,41054083637,92.39724731445312,94.67049407958984,88.84952545166016,91.12174987792969,681702114,6.8075761795043945,6.831329822540283,6.476461887359619,6.67165994644165,357135687,0.00024199999461416155,0.00024300000222865492,0.00023799999326001853,0.00024199999461416155,4,17.770370483398438,17.84229278564453,16.933635711669922,17.6209716796875,245266831,13.536521911621094,13.540131568908691,12.722890853881836,13.140862464904785,189073702,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,352766094,0.08507099747657776,0.08561000227928162,0.0823889970779419,0.08513599634170532,69528829,0.06383199989795685,0.06567800045013428,0.06319999694824219,0.06560000032186508,312370710,2.2355799674987793,2.250351905822754,2.1003410816192627,2.1880409717559814,135361256,0.2483379989862442,0.24900299310684204,0.23542800545692444,0.2446579933166504,90996780,1.4828259944915771,1.5086259841918945,1.4605599641799927,1.5052390098571777,5557630,0.0004360000020824373,0.00043799998820759356,0.0004290000069886446,0.0004360000020824373,0,0.001246000058017671,0.001247999956831336,0.001246000058017671,0.001247999956831336,22.0,2.3352749347686768,2.3474349975585938,2.0878679752349854,2.220633029937744,354158261,0.023564999923110008,0.023631000891327858,0.02219199948012829,0.023019999265670776,52185049
